autor,link,link1,titulo,fecha,id
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_24viii.htm,Orden del Comisario del Pueblo para Asuntos Militares y Navales,1918,trotsky Orden del Comisario del Pueblo para Asuntos Militares y Navales _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_26viii.htm,A las fuerzas amotinadas en Kazan,1918,trotsky A las fuerzas amotinadas en Kazán _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_27viii.htm,Sobre la movilizacion,1918,trotsky Sobre la movilización _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_28viii.htm,De que se trata la lucha,1918,trotsky ¿De que se trata la lucha? _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_30viii.htm,Orden N 31 del Comisario del Pueblo para Asuntos Militares y Navales al Ejercito Rojo y a la Marina Roja,1918,trotsky Orden N° 31 del Comisario del Pueblo para Asuntos Militares y Navales al Ejército Rojo y a la Marina Roja _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/em/17.htm,Los comisarios militares,1921,trotsky Los comisarios militares _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/em/14.htm,Orden del dia,1921,trotsky Orden del dia _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_otono_2.htm,Los comisarios militares,1918,trotsky Los comisarios militares _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_otono_1.htm,Los oficiales no comisionados,1918,trotsky Los oficiales no-comisionados _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_ix.htm,El campesino de Kazan es sabio despues del Evento,1918,trotsky El campesino de Kazán es sabio después del Evento _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_ix_2.htm,Que es el panico,1918,trotsky ¿Que es el pánico? _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/ix.htm,Sobre la victoria,1918,trotsky Sobre la victoria _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/ix_2.htm,Los oficiales rojos,1918,trotsky Los oficiales rojos _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/2ix.htm,Ante la Captura de Kazan,1918,trotsky Ante la Captura de Kazan _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/3ix.htm,La hueste de cosacos del Don,1918,trotsky La hueste de cosacos del Don _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_14ix.htm,Orden N 32 del Comisario del Pueblo para Asuntos Militares y Navales al Ejercito Rojo y a la Marina Roja,1918,trotsky Orden N° 32 del Comisario del Pueblo para Asuntos Militares y Navales al Ejército Rojo y a la Marina Roja _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_12ix.htm,Telegrama,1918,trotsky Telegrama _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_11ix_1.htm,El significado de la toma de Kazan en el curso de la guerra civil,1918,trotsky El significado de la toma de Kazán en el curso de la guerra civil _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_12ix_2.htm,Orden del Presidente del Consejo Revolucionario de Guerra de la Republica y del Comisario del Pueblo para Asuntos Militares y Navales al Ejercito Rojo y a la Marina Roja,1918,trotsky Orden del Presidente del Consejo Revolucionario de Guerra de la República y del Comisario del Pueblo para Asuntos Militares y Navales al Ejército Rojo y a la Marina Roja _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/13ix.htm,Un llamado a los checoslovacos,1918,trotsky Un llamado a los checoslovacos _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/14ix.htm,Sobre los ladrones que tomaron en Kazan parte de la reserva de oro de la Republica Sovietica Rusa,1918,trotsky Sobre los ladrones que tomaron en Kazán parte de la reserva de oro de la República Soviética Rusa _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_30ix.htm,Orden del dia,1918,trotsky Orden del dia _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/30ix.htm,La situacion en los frentes,1918,trotsky La situación en los frentes _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_mani_lt.htm,Manifiesto A las masas trabajadoras de Francia Inglaterra America e Italia,1918,"trotsky Manifiesto: ""A las masas trabajadoras de Francia, Inglaterra, América e Italia"" _"
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/3x.htm,La situacion internacional,1918,trotsky La situación internacional _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/5x.htm,Orden N 43 del Presidente del Consejo Revolucionario de Guerra de la Republica y del Comisario del Pueblo para Asuntos Militares y Navales a las fuerzas en el Frente Sur,1918,trotsky Orden N° 43 del Presidente del Consejo Revolucionario de Guerra de la República y del Comisario del Pueblo para Asuntos Militares y Navales a las fuerzas en el Frente Sur _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/7x.htm,Orden N 44 del Presidente del Consejo Revolucionario de Guerra de la Republica y del Comisario del Pueblo para Asuntos Militares y Navales,1918,trotsky Orden N° 44 del Presidente del Consejo Revolucionario de Guerra de la República y del Comisario del Pueblo para Asuntos Militares y Navales _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/30x.htm,La tregua,1918,trotsky La tregua _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/3xi.htm,Orden N 56 del Presidente del Consejo Revolucionario de Guerra de la Republica y del Comisario del Pueblo para Asuntos Militares y Navales al Ejercito Rojo y a la Marina Roja,1918,trotsky Orden N° 56 del Presidente del Consejo Revolucionario de Guerra de la Republica y del Comisario del Pueblo para Asuntos Militares y Navales al Ejercito Rojo y a la Marina Roja _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/em/19.htm,Orden N 56 del Presidente del Consejo Revolucionario de Guerra de la Republica y del Comisario del Pueblo para Asuntos Militares y Navales al Ejercito Rojo y a la Marina Roja,1921,trotsky Orden N° 56 del Presidente del Consejo Revolucionario de Guerra de la Republica y del Comisario del Pueblo para Asuntos Militares y Navales al Ejército Rojo y a la Marina Roja _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/4xi.htm,Orden N 55 del Presidente del Consejo Revolucionario de Guerra de la Republica y del Comisario del Pueblo para Asuntos Militares y Navales,1918,trotsky Orden N° 55 del Presidente del Consejo Revolucionario de Guerra de la República y del Comisario del Pueblo para Asuntos Militares y Navales _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/7xi.htm,Orden N 58 del Presidente del Consejo Revolucionario de Guerra de la Republica y del Comisario del Pueblo para Asuntos Militares y Navales,1918,trotsky Orden N° 58 del Presidente del Consejo Revolucionario de Guerra de la República y del Comisario del Pueblo para Asuntos Militares y Navales _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_8xi.htm,La Academia Militar,1918,trotsky La Academia Militar _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/9xi.htm,La situacion militar,1918,trotsky La situación militar _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/15xi.htm,Orden N 60 del Presidente del Consejo Revolucionario de Guerra de la Republica y del Comisario del Pueblo para Asuntos Militares y Navales al Ejercito Rojo y a la Marina Roja,1918,trotsky Orden N° 60 del Presidente del Consejo Revolucionario de Guerra de la República y del Comisario del Pueblo para Asuntos Militares y Navales al Ejército Rojo y a la Marina Roja _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/16xi.htm,Orden N 61 del Presidente del Consejo Revolucionario de Guerra de la Republica y del Comisario del Pueblo para Asuntos Militares y Navales al Ejercito Rojo y a la Marina Roja,1918,trotsky Orden N° 61 del Presidente del Consejo Revolucionario de Guerra de la República y del Comisario del Pueblo para Asuntos Militares y Navales al Ejército Rojo y a la Marina Roja _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/30xi_1.htm,En guardia para la revolucion mundial,1918,trotsky En guardia para la revolucion mundial _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/20xi.htm,Orden N 62 del Presidente del Consejo Revolucionario de Guerra de la Republica y del Comisario del Pueblo para Asuntos Militares y Navales al Octavo Ejercito,1918,trotsky Orden N° 62 del Presidente del Consejo Revolucionario de Guerra de la República y del Comisario del Pueblo para Asuntos Militares y Navales al Octavo Ejército _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/24xi.htm,Orden N 64 del Presidente del Consejo Revolucionario de Guerra de la Republica y del Comisario del Pueblo para Asuntos Militares y Navales a las tropas en el Frente Sur,1918,trotsky Orden N° 64 del Presidente del Consejo Revolucionario de Guerra de la República y del Comisario del Pueblo para Asuntos Militares y Navales a las tropas en el Frente Sur _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/24xi_1.htm,Orden N 65 del Presidente del Consejo Revolucionario de Guerra de la Republica a las tropas e instituciones sovieticas en el Frente Sur,1918,trotsky Orden N° 65 del Presidente del Consejo Revolucionario de Guerra de la República a las tropas e instituciones soviéticas en el Frente Sur _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/30xi.htm,Resolucion del Comite Ejecutivo de Toda Rusia de Diputados de los Soviets de Obreros Campesinos Cosacos y Soldados Rojos,1918,"trotsky Resolución del Comité Ejecutivo de Toda Rusia de Diputados de los Soviets de Obreros, Campesinos, Cosacos y Soldados Rojos _"
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/10xii.htm,Unas palabras acerca de los cosacos y a los cosacos,1918,trotsky Unas palabras acerca de los cosacos y a los cosacos _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_11xii.htm,El rol de los comunistas en el Ejercito Rojo,1918,trotsky El rol de los comunistas en el Ejército Rojo _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_31xii.htm,Los especialistas militares y el Ejercito Rojo,1918,trotsky Los especialistas militares y el Ejército Rojo _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1918/1918_30_xii.htm,Acerca de los antiguos oficiales,1918,trotsky Acerca de los antiguos oficiales _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/em/20.htm,La situacion del Ejercito Rojo,1921,trotsky La situación del Ejército Rojo _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1919/1919_1.htm,Intervendran los finlandeses,1919,"trotsky 
          ¿Intervendrán los finlandeses? _"
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1919/1919.htm,La situacion del Ejercito Rojo,1919,"trotsky 
          La situacion del Ejercito Rojo _"
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1919/i.htm,Telegrama del presidente del Consejo de Guerra Revolucionaria de la Republica a los cuarteles de la 16 Division con motivo de la muerte del companero Kikvidse,1919,"trotsky 
          Telegrama del presidente del Consejo de Guerra Revolucionaria de la
          Republica a los cuarteles de la 16° Division con motivo de la
          muerte del companero Kikvidse _"
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1919/enero/xx.htm,A los Cosacos,1919,trotsky A los Cosacos! _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1919/enero/3_i.htm,Un memorandum para ciertos anglofilos recien nacidos,1919,trotsky Un memorandum para ciertos anglofilos recien nacidos _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1919/enero/9_i.htm,Decreto No 74,1919,trotsky Decreto No 74. _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1919/7i.htm,Es hora de acabar,1919,"trotsky 
          ¡Es hora de acabar! _"
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1919/9i_1.htm,Hace falta un purga severa,1919,trotsky Hace falta un purga severa _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1919/9i.htm,Primer libro de lectura Vale la pena leerlo,1919,"trotsky 
          Primer libro de lectura ¿Vale la pena leerlo? _"
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/em/36.htm,Primer libro de lectura Vale la pena leerlo,1921,"trotsky Primer libro de lectura
        ¿Vale la pena leerlo? _"
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1919/10i.htm,Orden N 75 por el Presidente del Consejo de Guerra Revolucionario y el Comisario del Pueblo para Asuntos Militares y Navales,1919,trotsky Orden N° 75 por el Presidente del Consejo de Guerra Revolucionario y el Comisario del Pueblo para Asuntos Militares y Navales _
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1919/10i_1.htm,De manera cientifica o de cualquier modo,1919,"trotsky 
          ¿De manera científica o de cualquier modo? _"
trotsky,https://www.marxists.org/espanol/trotsky/indice.htm,https://www.marxists.org/espanol/trotsky/1919/11i.htm,Orden N 76 del Presidente del Consejo de Guerra Revolucionario de la Republica y el Comisario del Pueblo para asuntos Militares y Navales al Ejercito Rojo y a la Naval Roja,1919,"trotsky 
          Orden N° 76 del Presidente del Consejo de Guerra Revolucionario de la
          República y el Comisario del Pueblo para asuntos Militares y
          Navales al Ejército Rojo y a la Naval Roja _"
